Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit,Functions,IF
3544,CA-2013-157511,9/19/2013,9/21/2013,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,Office Supplies,2.672,1,0.2,0.3674,,
3592,CA-2011-154186,12/13/2011,12/15/2011,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,Central,Office Supplies,2.92,1,0.2,0.365,,
1527,CA-2013-122392,7/23/2013,7/28/2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,Office Supplies,4.16,2,0.2,0.364,,
4065,US-2011-130358,6/23/2011,6/26/2011,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,South,Office Supplies,3.104,1,0.2,0.3492,,
9457,CA-2014-151855,5/28/2014,06-04-2014,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,Technology,27.192,3,0.2,0.3399,,
7755,CA-2012-161795,12/21/2012,12/23/2012,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,East,Office Supplies,3.008,2,0.2,0.3384,,
6027,CA-2014-136007,2/24/2014,03-03-2014,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,Office Supplies,8.4,5,0,0.336,,
5293,CA-2014-151218,6/21/2014,6/24/2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,South,Office Supplies,4.464,1,0.2,0.3348,,
5551,US-2011-159618,11-12-2011,11/16/2011,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,Central,Office Supplies,2.672,1,0.2,0.334,,
3959,CA-2013-156573,5/30/2013,06-03-2013,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,Office Supplies,4.448,2,0.2,0.3336,,
5101,CA-2011-158442,3/17/2011,3/17/2011,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,Office Supplies,4.448,2,0.2,0.3336,,
7072,CA-2013-112256,7/24/2013,7/29/2013,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,Office Supplies,4.448,2,0.2,0.3336,,
9819,CA-2012-162201,06-08-2012,06-12-2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,4.448,2,0.2,0.3336,,
7806,CA-2012-102260,9/22/2012,9/26/2012,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,2.816,2,0.2,0.3168,,
3579,CA-2013-104157,7/26/2013,7/30/2013,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,Office Supplies,7.89,1,0,0.3156,,
7480,CA-2011-167199,01-07-2011,01-11-2011,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,31.12,4,0,0.3112,,
8776,CA-2013-163636,12-06-2013,12-10-2013,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,Central,Office Supplies,3.536,2,0.2,0.3094,,
2370,US-2013-129469,9/24/2013,9/28/2013,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,East,Office Supplies,4.912,2,0.2,0.307,,
268,CA-2013-111010,1/22/2013,1/28/2013,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,East,Office Supplies,7.56,6,0,0.3024,,
7748,CA-2012-156153,5/31/2012,06-02-2012,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,East,Office Supplies,7.56,6,0,0.3024,,
6218,US-2012-129553,7/27/2012,08-02-2012,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,South,Technology,29.97,3,0,0.2997,,
7389,CA-2013-105732,9/14/2013,9/19/2013,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Technology,29.97,3,0,0.2997,,
8274,CA-2012-104059,6/13/2012,6/15/2012,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,East,Office Supplies,3.424,1,0.2,0.2996,,
4844,US-2013-139388,11-08-2013,11-10-2013,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,Office Supplies,14.96,4,0,0.2992,,
5703,US-2011-123519,12/14/2011,12/21/2011,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,East,Office Supplies,2.624,1,0.2,0.2952,,
203,CA-2011-133690,08-03-2011,08-05-2011,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,2.6,1,0.2,0.2925,,
4108,CA-2012-105599,09-07-2012,09-07-2012,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,East,Office Supplies,13.96,2,0,0.2792,,
8523,US-2013-160206,04-02-2013,04-08-2013,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,Central,Technology,12.99,1,0,0.2598,,
2548,US-2012-128090,8/16/2012,8/22/2012,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,West,Office Supplies,2.304,1,0.2,0.2592,,
1066,CA-2012-161263,4/16/2012,4/21/2012,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,Office Supplies,1.448,1,0.2,0.2353,,
3196,CA-2013-169026,08-09-2013,8/14/2013,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi,South,Office Supplies,23.34,3,0,0.2334,,
2910,CA-2014-166415,2/20/2014,2/24/2014,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,West,Office Supplies,11.22,3,0,0.2244,,
228,CA-2012-163055,08-09-2012,8/16/2012,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,21.98,1,0,0.2198,,
4508,US-2011-138247,12/24/2011,12/29/2011,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,West,Office Supplies,20.34,1,0,0.2034,,
3020,CA-2012-123568,11-08-2012,11/14/2012,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,Office Supplies,5.04,3,0,0.2016,,
4078,CA-2012-100685,12/19/2012,12/21/2012,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,5.04,4,0,0.2016,,
1385,US-2013-108504,02-05-2013,02-05-2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,Office Supplies,9.45,5,0,0.189,,
8428,CA-2014-167017,11/24/2014,11/26/2014,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,Central,Office Supplies,4.36,2,0,0.1744,,
9729,CA-2014-167395,12-03-2014,12-05-2014,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,4.36,2,0,0.1744,,
3214,CA-2013-132409,5/27/2013,06-02-2013,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,1.504,1,0.2,0.1692,,
4588,US-2014-163790,11-03-2014,11-05-2014,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,West,Office Supplies,5.58,3,0,0.1674,,
3118,CA-2013-150350,8/24/2013,8/31/2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,West,Office Supplies,15.88,4,0,0.1588,,
7357,CA-2013-114748,10-10-2013,10/15/2013,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Office Supplies,1.408,1,0.2,0.1584,,
5441,US-2014-153633,11/14/2014,11/19/2014,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,South,Office Supplies,2.064,1,0.2,0.1548,,
8318,CA-2014-130904,04-12-2014,4/17/2014,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,South,Office Supplies,1.752,1,0.2,0.1533,,
3718,CA-2013-142370,9/20/2013,9/24/2013,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,Office Supplies,5.04,2,0,0.1512,,
7012,US-2011-135881,5/23/2011,5/27/2011,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,Office Supplies,5.04,2,0,0.1512,,
368,CA-2013-155516,10/22/2013,10/22/2013,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,Office Supplies,7.36,2,0,0.1472,,
861,CA-2011-133851,06-09-2011,6/16/2011,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,West,Office Supplies,7.36,2,0,0.1472,,
5493,CA-2011-105249,11/28/2011,11/28/2011,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,West,Office Supplies,7.36,2,0,0.1472,,
3293,CA-2011-106264,12/26/2011,12/30/2011,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,West,Office Supplies,11.91,3,0,0.1191,,
8492,CA-2014-106824,07-08-2014,07-12-2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,West,Office Supplies,5.94,3,0,0.1188,,
2376,CA-2014-119669,1/25/2014,1/31/2014,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,South,Office Supplies,5.67,3,0,0.1134,,
8575,CA-2011-159849,9/19/2011,9/19/2011,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,West,Office Supplies,5.67,3,0,0.1134,,
9860,CA-2014-113278,1/15/2014,1/21/2014,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Office Supplies,2.52,2,0,0.1008,,
3566,CA-2013-130029,07-04-2013,07-07-2013,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,3.96,2,0,0.0792,,
9876,CA-2012-130855,12/29/2012,01-05-2013,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,East,Office Supplies,6.36,2,0,0.0636,,
3844,CA-2011-101931,10/28/2011,10/31/2011,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,Office Supplies,6.28,2,0,0.0628,,
7562,CA-2013-105746,12/31/2013,01-02-2014,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,East,Furniture,170.786,1,0.3,0,,
5792,CA-2014-140186,9/30/2014,10-03-2014,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Furniture,72.784,1,0.2,0,,
7902,CA-2014-128363,8/14/2014,8/19/2014,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Furniture,31.984,1,0.2,0,,
5117,CA-2014-154137,11-12-2014,11/18/2014,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,Office Supplies,35.48,1,0,0,,
8706,US-2011-132745,10-01-2011,10-05-2011,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,West,Office Supplies,4.71,1,0,0,,
552,CA-2013-136406,4/16/2013,4/18/2013,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,West,Furniture,1121.568,2,0.2,0,,
1204,CA-2013-114727,7/19/2013,7/25/2013,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,Office Supplies,593.568,2,0.2,0,,
1237,CA-2013-144344,10/29/2013,10/29/2013,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Furniture,63.968,2,0.2,0,,
1360,US-2011-151925,9/26/2011,10-01-2011,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,West,Furniture,145.568,2,0.2,0,,
6482,CA-2014-140872,06-04-2014,06-11-2014,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,Furniture,241.568,2,0.2,0,,
7358,CA-2013-114748,10-10-2013,10/15/2013,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Furniture,169.568,2,0.2,0,,
9899,CA-2013-112830,06-07-2013,06-11-2013,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,East,Furniture,82.64,2,0.2,0,,
564,CA-2012-130736,12-07-2012,12-09-2012,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,West,Office Supplies,3.96,2,0,0,,
1155,CA-2011-136567,12/20/2011,12/21/2011,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,Office Supplies,122.48,2,0,0,,
5651,CA-2014-142342,7/18/2014,7/20/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,Office Supplies,10.56,2,0,0,,
6759,CA-2014-124205,9/16/2014,9/20/2014,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,Office Supplies,81.96,2,0,0,,
7863,CA-2012-142993,10-12-2012,10/17/2012,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Office Supplies,81.96,2,0,0,,
8888,CA-2011-169642,7/27/2011,7/30/2011,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,West,Office Supplies,276.28,2,0,0,,
235,US-2014-100930,04-08-2014,4/13/2014,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,258.072,3,0.2,0,,
570,CA-2014-156951,10-02-2014,10-09-2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,Furniture,451.152,3,0.2,0,,
2608,CA-2011-127446,11/25/2011,11/30/2011,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,Central,Technology,24.672,3,0.2,0,,
3027,CA-2014-169054,4/23/2014,4/27/2014,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,254.352,3,0.2,0,,
6516,US-2014-116652,9/16/2014,9/20/2014,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,Furniture,218.352,3,0.2,0,,
7975,US-2012-126753,8/16/2012,8/20/2012,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,254.352,3,0.2,0,,
8121,CA-2013-116722,11-12-2013,11/17/2013,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,West,Furniture,451.152,3,0.2,0,,
970,CA-2014-135279,04-10-2014,04-12-2014,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,East,Office Supplies,501.81,3,0,0,,
1169,CA-2014-145226,12-09-2014,12-11-2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,272.94,3,0,0,,
2157,CA-2011-124646,6/22/2011,6/24/2011,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,501.81,3,0,0,,
3818,CA-2012-102582,9/15/2012,9/19/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,South,Technology,59.97,3,0,0,,
3848,CA-2014-129000,11/26/2014,11/28/2014,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,Central,Office Supplies,501.81,3,0,0,,
5284,CA-2011-133424,3/30/2011,04-04-2011,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,West,Office Supplies,15.84,3,0,0,,
6605,CA-2013-148852,5/27/2013,06-01-2013,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,Office Supplies,5.94,3,0,0,,
6761,CA-2014-100636,6/27/2014,07-01-2014,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,East,Office Supplies,272.94,3,0,0,,
9887,CA-2011-146997,1/24/2011,1/28/2011,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,5.94,3,0,0,,
4781,CA-2011-159310,11-07-2011,11-12-2011,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Furniture,683.144,4,0.3,0,,
7563,US-2013-104815,09-04-2013,09-08-2013,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,Central,Furniture,198.744,4,0.3,0,,
7675,CA-2012-130974,11/27/2012,11/29/2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,446.068,4,0.3,0,,
8383,CA-2013-163048,02-08-2013,2/15/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,Furniture,241.5,4,0.3,0,,
2786,CA-2012-149972,9/21/2012,9/23/2012,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Furniture,601.536,4,0.2,0,,
4076,CA-2014-108112,11/16/2014,11/21/2014,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,Furniture,339.136,4,0.2,0,,
1336,CA-2013-122133,5/17/2013,5/24/2013,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,East,Office Supplies,552.56,4,0,0,,
820,CA-2011-140858,6/28/2011,07-02-2011,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,1228.465,5,0.3,0,,
2348,CA-2013-159373,3/14/2013,3/19/2013,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,Furniture,557.585,5,0.3,0,,
3173,US-2013-133879,3/22/2013,3/29/2013,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,Central,Furniture,528.43,5,0.3,0,,
4023,CA-2011-154963,6/22/2011,6/27/2011,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,East,Furniture,853.93,5,0.3,0,,
8777,CA-2013-102813,07-03-2013,07-04-2013,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,Furniture,528.43,5,0.3,0,,
5834,CA-2013-142895,7/22/2013,7/27/2013,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,South,Furniture,363.92,5,0.2,0,,
8237,CA-2014-102204,05-02-2014,05-07-2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,Furniture,2803.92,5,0.2,0,,
9413,CA-2012-164777,1/27/2012,1/29/2012,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,West,Furniture,2803.92,5,0.2,0,,
1718,CA-2013-169943,5/20/2013,5/25/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Office Supplies,454.9,5,0,0,,
2277,CA-2011-104283,6/27/2011,07-01-2011,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,South,Office Supplies,306.2,5,0,0,,
3855,US-2014-131849,06-07-2014,06-11-2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,Office Supplies,26.4,5,0,0,,
9642,CA-2011-104563,03-07-2011,03-12-2011,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,Office Supplies,204.9,5,0,0,,
7949,CA-2011-131009,03-01-2011,03-05-2011,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,Furniture,362.25,6,0.3,0,,
7543,US-2014-112347,12-03-2014,12-07-2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,508.704,6,0.2,0,,
1534,CA-2013-139885,12-05-2013,12-09-2013,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,East,Office Supplies,212.88,6,0,0,,
2482,CA-2014-147956,12/25/2014,01-01-2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Seattle,Washington,West,Office Supplies,1003.62,6,0,0,,
9075,CA-2011-136336,4/21/2011,4/26/2011,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,South,Office Supplies,828.84,6,0,0,,
8543,CA-2012-157287,12/22/2012,12/23/2012,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,422.625,7,0.3,0,,
3731,CA-2012-109575,9/18/2012,9/23/2012,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,Office Supplies,636.86,7,0,0,,
9361,CA-2013-168046,1/25/2013,1/28/2013,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,East,Office Supplies,428.68,7,0,0,,
9978,US-2013-103674,12-07-2013,12-11-2013,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,Office Supplies,13.86,7,0,0,,
2580,US-2011-155502,1/27/2011,02-01-2011,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,Office Supplies,489.92,8,0,0,,
6114,CA-2013-124590,11/13/2013,11/17/2013,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,Furniture,1537.074,9,0.3,0,,
2583,US-2011-155502,1/27/2011,02-01-2011,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,Technology,155.35,13,0,0,,
3229,CA-2011-108189,10-02-2011,10-05-2011,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,Technology,7.16,1,0.2,-0.0895,,
1497,CA-2014-152485,09-05-2014,09-09-2014,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,Office Supplies,16.784,1,0.2,-0.2098,,
1567,CA-2012-129112,11/29/2012,11/30/2012,First Class,AW-10840,Anthony Witt,Consumer,United States,Allen,Texas,Central,Technology,21.48,3,0.2,-0.2685,,
7414,CA-2014-121125,5/31/2014,06-04-2014,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,Furniture,13.592,1,0.2,-0.3398,,
4661,CA-2012-112130,05-03-2012,05-07-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,27.552,3,0.2,-0.3444,,
1069,US-2014-139955,9/29/2014,10-01-2014,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,Central,Office Supplies,1.744,1,0.2,-0.3488,,
3139,CA-2014-164168,11/13/2014,11/19/2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,Technology,44.784,2,0.2,-0.5598,,
4712,CA-2011-112403,3/31/2011,3/31/2011,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,0.852,1,0.7,-0.5964,,
6085,US-2013-132577,11/23/2013,11/28/2013,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,Technology,24.032,2,0.2,-0.6008,,
5092,CA-2014-156720,12/31/2014,01-04-2015,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,West,Office Supplies,3.024,3,0.2,-0.6048,,
2770,US-2012-122140,04-02-2012,04-07-2012,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,50.12,7,0.2,-0.6265,,
8882,CA-2013-135594,07-01-2013,07-04-2013,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,Central,Technology,50.12,7,0.2,-0.6265,,
1331,CA-2014-127705,06-03-2014,06-07-2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,Technology,2.97,1,0.4,-0.6435,,
3947,CA-2014-167871,11/19/2014,11/24/2014,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,South,Office Supplies,2.944,1,0.2,-0.6624,,
9188,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,3.488,2,0.2,-0.6976,,
1648,CA-2012-105221,11-01-2012,11-03-2012,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,3.168,2,0.2,-0.7128,,
5815,US-2012-106495,6/15/2012,6/17/2012,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,South,Technology,11.672,1,0.2,-0.7295,,
1107,US-2013-110156,11/20/2013,11/25/2013,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,Furniture,2.328,2,0.6,-0.7566,,
8562,CA-2013-132829,12/24/2013,12/27/2013,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,Furniture,2.328,2,0.6,-0.7566,,
433,US-2013-123750,4/16/2013,4/22/2013,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,South,Office Supplies,4.768,2,0.2,-0.7748,,
8238,CA-2014-103065,10/21/2014,10/21/2014,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,Office Supplies,4.768,2,0.2,-0.7748,,
977,US-2014-100209,07-10-2014,7/16/2014,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,West,Office Supplies,1.08,2,0.7,-0.792,,
4934,CA-2012-106978,9/28/2012,10-04-2012,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,Office Supplies,1.08,2,0.7,-0.792,,
920,CA-2013-165218,03-06-2013,03-12-2013,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,Central,Office Supplies,12.992,1,0.2,-0.812,,
7268,CA-2014-122987,8/17/2014,8/17/2014,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,Office Supplies,67.136,4,0.2,-0.8392,,
2606,CA-2011-112718,12/16/2011,12/21/2011,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,South,Office Supplies,1.167,1,0.7,-0.8558,,
4740,CA-2012-105725,2/18/2012,2/24/2012,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,West,Furniture,35.544,1,0.2,-0.8886,,
1710,CA-2014-123491,10/31/2014,11-06-2014,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Furniture,71.992,1,0.2,-0.8999,,
2844,CA-2014-112865,5/19/2014,5/23/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,36.048,3,0.2,-0.9012,,
6598,CA-2011-169257,06-06-2011,06-12-2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,South,Office Supplies,1.365,1,0.7,-0.91,,
9293,CA-2014-124114,03-03-2014,03-03-2014,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,Central,Office Supplies,0.556,1,0.8,-0.9452,,
7433,CA-2011-161249,08-09-2011,8/13/2011,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,West,Office Supplies,4.464,3,0.2,-0.9486,,
1686,CA-2014-149489,4/25/2014,4/28/2014,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,1.188,2,0.7,-0.99,,
6090,US-2014-162068,12/29/2014,01-01-2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,West,Office Supplies,1.188,2,0.7,-0.99,,
8184,CA-2014-155642,5/19/2014,5/23/2014,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,Furniture,1.892,1,0.6,-0.9933,,
24,US-2014-156909,7/17/2014,7/19/2014,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,71.372,2,0.3,-1.0196,,
